rundate,reporting_period,foreign_region,foreign_country,UK_airport,foreign_airport,this_month_total_pax,this_month_schedueld_pax,this_month_charter_pax,last_month_total_pax,last_month_scheduled_pax,last_month_charter_pax,percent_change,Month,Year
09/08/2013 09:04,201305,WESTERN EUROPE-EU,FRANCE,GLASGOW,LYON,0,0,0,660,0,660,0,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,FRANCE,GLASGOW,NANTES,116,0,116,165,0,165,-29.6969697,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,FRANCE,GLASGOW,NICE,0,0,0,825,821,4,0,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,FRANCE,GLASGOW,PARIS (CHARLES DE GAULLE),12459,12343,116,10772,10557,215,15.66097289,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,FRANCE,GLASGOW,PAU,0,0,0,166,0,166,0,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,FRANCE,GLASGOW,TARBES-LOURDES INTERNATIONAL,193,0,193,0,0,0,0,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,GERMANY,GLASGOW,BERLIN (SCHONEFELD),6224,6224,0,7339,7339,0,-15.19280556,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,GERMANY,GLASGOW,COLOGNE BONN,0,0,0,115,0,115,0,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,GERMANY,GLASGOW,DUSSELDORF,2964,2964,0,0,0,0,0,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,GREECE,GLASGOW,CORFU,3297,0,3297,3498,0,3498,-5.746140652,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,GREECE,GLASGOW,HERAKLION,3861,884,2977,6136,451,5685,-37.07627119,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,GREECE,GLASGOW,KOS,225,0,225,776,0,776,-71.00515464,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,GREECE,GLASGOW,RHODES,3994,514,3480,3974,485,3489,0.503271263,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,GREECE,GLASGOW,ZAKINTHOS,1521,0,1521,2140,0,2140,-28.92523364,May,2013
09/08/2013 09:04,201305,EASTERN EUROPE-EU,HUNGARY,GLASGOW,BUDAPEST,34,0,34,0,0,0,0,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-OTHER,ICELAND,GLASGOW,KEFLAVIK,4457,4457,0,2896,2896,0,53.9019337,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,IRISH REPUBLIC,GLASGOW,CORK,2199,2199,0,1744,1744,0,26.08944954,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,IRISH REPUBLIC,GLASGOW,DONEGAL,677,677,0,624,624,0,8.493589744,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,IRISH REPUBLIC,GLASGOW,DUBLIN,12767,12679,88,11551,11448,103,10.52722708,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,IRISH REPUBLIC,GLASGOW,SHANNON,739,739,0,0,0,0,0,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,ITALY,GLASGOW,BERGAMO,0,0,0,341,0,341,0,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,ITALY,GLASGOW,NAPLES,1654,0,1654,1630,0,1630,1.472392638,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,ITALY,GLASGOW,ROME (FIUMICINO),3076,3076,0,3663,3663,0,-16.02511603,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,ITALY,GLASGOW,VENICE,103,0,103,810,0,810,-87.28395062,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,ITALY,GLASGOW,VERONA VILLAFRANCA,1972,0,1972,1487,0,1487,32.61600538,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,MALTA,GLASGOW,MALTA,865,0,865,1972,0,1972,-56.13590264,May,2013
09/08/2013 09:04,201305,CENTRAL AMERICA,MEXICO,GLASGOW,CANCUN,3287,0,3287,4300,0,4300,-23.55813953,May,2013
09/08/2013 09:04,201305,NORTH AFRICA,MOROCCO,GLASGOW,MARRAKESH,79,0,79,0,0,0,0,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,NETHERLANDS,GLASGOW,AMSTERDAM,36778,36778,0,32827,32827,0,12.03582417,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-OTHER,NORWAY,GLASGOW,STAVANGER,127,127,0,319,319,0,-60.18808777,May,2013
09/08/2013 09:04,201305,EASTERN EUROPE-EU,POLAND,GLASGOW,GDANSK,2687,2687,0,0,0,0,0,May,2013
09/08/2013 09:04,201305,EASTERN EUROPE-EU,POLAND,GLASGOW,WARSAW,2324,2324,0,0,0,0,0,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),GLASGOW,FARO,10118,8165,1953,12038,8131,3907,-15.94949327,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,PORTUGAL(MADEIRA),GLASGOW,FUNCHAL,1577,0,1577,1701,0,1701,-7.289829512,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,SPAIN,GLASGOW,ALICANTE,22566,16335,6231,21781,14936,6845,3.604058583,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,SPAIN,GLASGOW,BARCELONA,3112,3014,98,4424,4281,143,-29.65641953,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,SPAIN,GLASGOW,IBIZA,7389,2012,5377,7656,1129,6527,-3.487460815,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,SPAIN,GLASGOW,MADRID,0,0,0,903,903,0,0,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,SPAIN,GLASGOW,MAHON,3300,156,3144,3863,0,3863,-14.57416516,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,SPAIN,GLASGOW,MALAGA,17202,14858,2344,16650,14036,2614,3.315315315,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,SPAIN,GLASGOW,MURCIA SAN JAVIER,737,737,0,0,0,0,0,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,SPAIN,GLASGOW,PALMA DE MALLORCA,26340,11974,14366,29442,11121,18321,-10.53596902,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,SPAIN,GLASGOW,REUS,4576,0,4576,6707,0,6707,-31.77277471,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GLASGOW,ARRECIFE,10003,2563,7440,6363,1595,4768,57.20572057,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GLASGOW,FUERTEVENTURA,1832,0,1832,1901,0,1901,-3.629668595,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GLASGOW,LAS PALMAS,4173,216,3957,3786,0,3786,10.22187005,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GLASGOW,TENERIFE (SURREINA SOFIA),14889,5723,9166,16023,5354,10669,-7.077326343,May,2013
09/08/2013 09:04,201305,NORTH AFRICA,TUNISIA,GLASGOW,ENFIDHA,6072,0,6072,4009,0,4009,51.45921676,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-OTHER,TURKEY,GLASGOW,ANTALYA,6582,0,6582,6553,0,6553,0.442545399,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-OTHER,TURKEY,GLASGOW,BODRUM (MILAS),3695,672,3023,3134,0,3134,17.90044671,May,2013
09/08/2013 09:04,201305,WESTERN EUROPE-OTHER,TURKEY,GLASGOW,DALAMAN,11711,2433,9278,14746,1877,12869,-20.58185271,May,2013
09/08/2013 09:04,201305,MIDDLE EAST,UNITED ARAB EMIRATES,GLASGOW,DUBAI,26370,26370,0,19995,19995,0,31.88297074,May,2013
09/08/2013 09:04,201305,UNITED STATES OF AMERICA,USA,GLASGOW,NEW YORK (NEWARK),9777,9777,0,9200,9200,0,6.27173913,May,2013
09/08/2013 09:04,201305,UNITED STATES OF AMERICA,USA,GLASGOW,ORLANDO,3185,3185,0,3591,3591,0,-11.30604288,May,2013
09/08/2013 09:04,201305,UNITED STATES OF AMERICA,USA,GLASGOW,PHILADELPHIA INTERNATIONAL,1741,1741,0,1233,1233,0,41.20032441,May,2013
09/08/2013 09:04,201305,UNITED STATES OF AMERICA,USA,GLASGOW,SANFORD,6002,4456,1546,5973,0,5973,0.485518165,May,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,AUSTRIA,GLASGOW,SALZBURG,1079,0,1079,1066,0,1066,1.219512195,June,2013
14/08/2013 10:19,201306,EASTERN EUROPE-EU,BULGARIA,GLASGOW,BURGAS,6909,0,6909,6595,0,6595,4.761182714,June,2013
14/08/2013 10:19,201306,CANADA,CANADA,GLASGOW,CALGARY,785,785,0,2024,2024,0,-61.21541502,June,2013
14/08/2013 10:19,201306,CANADA,CANADA,GLASGOW,TORONTO,9102,9102,0,12732,12732,0,-28.51083883,June,2013
14/08/2013 10:19,201306,CANADA,CANADA,GLASGOW,VANCOUVER,2523,2523,0,2431,2431,0,3.784450843,June,2013
14/08/2013 10:19,201306,ATLANTIC OCEAN ISLANDS,CAPE VERDE ISLANDS,GLASGOW,BOA VISTA (RABIL),0,0,0,1810,1810,0,0,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,CROATIA,GLASGOW,PULA,441,441,0,0,0,0,0,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,CROATIA,GLASGOW,ZAGREB,210,0,210,0,0,0,0,June,2013
14/08/2013 10:19,201306,CENTRAL AMERICA,CUBA,GLASGOW,CUNAGUA (CAYO COCO),323,0,323,323,0,323,0,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,CYPRUS,GLASGOW,LARNACA,6073,0,6073,6879,0,6879,-11.71681931,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,CYPRUS,GLASGOW,PAPHOS,6281,3692,2589,7203,3501,3702,-12.80022213,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,DENMARK,GLASGOW,COPENHAGEN,1178,1178,0,1555,1555,0,-24.24437299,June,2013
14/08/2013 10:19,201306,CENTRAL AMERICA,DOMINICAN REPUBLIC,GLASGOW,PUERTO PLATA,0,0,0,326,0,326,0,June,2013
14/08/2013 10:19,201306,NORTH AFRICA,EGYPT,GLASGOW,SHARM EL SHEIKH (OPHIRA),6019,0,6019,5665,0,5665,6.248896734,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,FRANCE,GLASGOW,CLERMONT FERRAND,428,0,428,201,0,201,112.9353234,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,FRANCE,GLASGOW,LYON,618,0,618,1653,0,1653,-62.61343013,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,FRANCE,GLASGOW,MARSEILLE,103,0,103,0,0,0,0,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,FRANCE,GLASGOW,NANTES,964,0,964,943,0,943,2.226935313,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,FRANCE,GLASGOW,NICE,0,0,0,2446,2446,0,0,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,FRANCE,GLASGOW,PARIS (CHARLES DE GAULLE),12703,11802,901,11268,10977,291,12.73517927,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,GERMANY,GLASGOW,BERLIN (SCHONEFELD),5794,5794,0,7994,7994,0,-27.52064048,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,GERMANY,GLASGOW,DUSSELDORF,3305,3305,0,0,0,0,0,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,GREECE,GLASGOW,CORFU,3873,0,3873,6403,0,6403,-39.51272841,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,GREECE,GLASGOW,HERAKLION,8356,2907,5449,7197,1386,5811,16.10393219,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,GREECE,GLASGOW,KOS,1493,0,1493,1917,0,1917,-22.11789254,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,GREECE,GLASGOW,RHODES,5340,1383,3957,5227,1344,3883,2.161851923,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,GREECE,GLASGOW,ZAKINTHOS,4546,0,4546,4809,0,4809,-5.468912456,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-OTHER,ICELAND,GLASGOW,KEFLAVIK,4596,4596,0,3476,3476,0,32.22094361,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-OTHER,ICELAND,GLASGOW,REYKJAVIK,24,0,24,0,0,0,0,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,IRISH REPUBLIC,GLASGOW,CORK,1881,1881,0,1873,1873,0,0.427122264,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,IRISH REPUBLIC,GLASGOW,DONEGAL,758,758,0,741,741,0,2.294197031,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,IRISH REPUBLIC,GLASGOW,DUBLIN,12451,12451,0,12396,12396,0,0.443691513,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,IRISH REPUBLIC,GLASGOW,SHANNON,749,749,0,0,0,0,0,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,ITALY,GLASGOW,NAPLES,1481,0,1481,2224,0,2224,-33.40827338,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,ITALY,GLASGOW,ROME (FIUMICINO),3744,3449,295,3930,3930,0,-4.732824427,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,ITALY,GLASGOW,VENICE,959,0,959,1653,0,1653,-41.98427102,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,ITALY,GLASGOW,VERONA VILLAFRANCA,3681,0,3681,3575,0,3575,2.965034965,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,MALTA,GLASGOW,MALTA,1042,0,1042,1701,0,1701,-38.74191652,June,2013
14/08/2013 10:19,201306,CENTRAL AMERICA,MEXICO,GLASGOW,CANCUN,4838,0,4838,4606,0,4606,5.03690838,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,NETHERLANDS,GLASGOW,AMSTERDAM,37420,37420,0,32264,32264,0,15.98065956,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-OTHER,NORWAY,GLASGOW,OSLO (GARDERMOEN),285,0,285,0,0,0,0,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-OTHER,NORWAY,GLASGOW,STAVANGER,120,120,0,382,382,0,-68.58638743,June,2013
14/08/2013 10:19,201306,EASTERN EUROPE-EU,POLAND,GLASGOW,GDANSK,2548,2548,0,0,0,0,0,June,2013
14/08/2013 10:19,201306,EASTERN EUROPE-EU,POLAND,GLASGOW,WARSAW,2551,2551,0,0,0,0,0,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),GLASGOW,FARO,12386,9768,2618,13783,9241,4542,-10.13567438,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,PORTUGAL(MADEIRA),GLASGOW,FUNCHAL,1717,0,1717,1757,0,1757,-2.276607854,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,SPAIN,GLASGOW,ALICANTE,25845,18051,7794,22366,15903,6463,15.55486006,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,SPAIN,GLASGOW,BARCELONA,5202,4255,947,5463,4688,775,-4.777594728,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,SPAIN,GLASGOW,IBIZA,15978,6523,9455,12598,3756,8842,26.8296555,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,SPAIN,GLASGOW,MADRID,0,0,0,806,806,0,0,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,SPAIN,GLASGOW,MAHON,6114,1437,4677,7386,0,7386,-17.22177092,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,SPAIN,GLASGOW,MALAGA,18178,15424,2754,19533,15708,3825,-6.936978447,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,SPAIN,GLASGOW,MURCIA SAN JAVIER,2339,2339,0,0,0,0,0,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,SPAIN,GLASGOW,PALMA DE MALLORCA,42441,17104,25337,35854,13928,21926,18.37172979,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,SPAIN,GLASGOW,REUS,6884,0,6884,6919,0,6919,-0.505853447,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GLASGOW,ARRECIFE,9766,3226,6540,8425,1831,6594,15.91691395,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GLASGOW,FUERTEVENTURA,2402,0,2402,1539,0,1539,56.07537362,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GLASGOW,LAS PALMAS,5384,1799,3585,3615,0,3615,48.93499308,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GLASGOW,TENERIFE (SURREINA SOFIA),18322,7511,10811,18679,5980,12699,-1.911237218,June,2013
14/08/2013 10:19,201306,NORTH AFRICA,TUNISIA,GLASGOW,ENFIDHA - HAMMAMET INTL,6781,0,6781,3620,0,3620,87.32044199,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-OTHER,TURKEY,GLASGOW,ANTALYA,8436,0,8436,9423,0,9423,-10.47437122,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-OTHER,TURKEY,GLASGOW,BODRUM (MILAS),6216,2748,3468,5009,0,5009,24.09662607,June,2013
14/08/2013 10:19,201306,WESTERN EUROPE-OTHER,TURKEY,GLASGOW,DALAMAN,20208,5111,15097,21476,3811,17665,-5.904265226,June,2013
14/08/2013 10:19,201306,MIDDLE EAST,UNITED ARAB EMIRATES,GLASGOW,DUBAI,31190,31190,0,27187,27187,0,14.72394895,June,2013
14/08/2013 10:19,201306,UNITED STATES OF AMERICA,USA,GLASGOW,NEW YORK (NEWARK),9514,9514,0,8666,8666,0,9.785368105,June,2013
14/08/2013 10:19,201306,UNITED STATES OF AMERICA,USA,GLASGOW,ORLANDO,6284,6284,0,5496,5496,0,14.33770015,June,2013
14/08/2013 10:19,201306,UNITED STATES OF AMERICA,USA,GLASGOW,PHILADELPHIA INTERNATIONAL,9014,9014,0,8767,8767,0,2.817383369,June,2013
14/08/2013 10:19,201306,UNITED STATES OF AMERICA,USA,GLASGOW,SANFORD,8347,5757,2590,8912,0,8912,-6.339766607,June,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,AUSTRIA,GLASGOW,GRAZ,356,0,356,0,0,0,0,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,AUSTRIA,GLASGOW,SALZBURG,931,0,931,900,0,900,3.444444444,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,AUSTRIA,GLASGOW,VIENNA,477,0,477,0,0,0,0,July,2013
20/11/2013 14:01,201307,EASTERN EUROPE-EU,BULGARIA,GLASGOW,BURGAS,7967,0,7967,8476,0,8476,-6.005191128,July,2013
20/11/2013 14:01,201307,CANADA,CANADA,GLASGOW,CALGARY,2000,2000,0,2358,2358,0,-15.18235793,July,2013
20/11/2013 14:01,201307,CANADA,CANADA,GLASGOW,TORONTO,10376,10376,0,15723,15723,0,-34.00750493,July,2013
20/11/2013 14:01,201307,CANADA,CANADA,GLASGOW,VANCOUVER,3081,3081,0,2574,2574,0,19.6969697,July,2013
20/11/2013 14:01,201307,ATLANTIC OCEAN ISLANDS,CAPE VERDE ISLANDS,GLASGOW,BOA VISTA (RABIL),0,0,0,2277,2277,0,0,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,CROATIA,GLASGOW,DUBROVNIK,321,0,321,317,0,317,1.261829653,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,CROATIA,GLASGOW,PULA,1345,1345,0,0,0,0,0,July,2013
20/11/2013 14:01,201307,CENTRAL AMERICA,CUBA,GLASGOW,CUNAGUA (CAYO COCO),324,0,324,336,0,336,-3.571428571,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,CYPRUS,GLASGOW,LARNACA,6126,0,6126,8680,0,8680,-29.42396313,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,CYPRUS,GLASGOW,PAPHOS,5526,3776,1750,9490,3987,5503,-41.77028451,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,DENMARK,GLASGOW,COPENHAGEN,1573,1573,0,1807,1807,0,-12.94964029,July,2013
20/11/2013 14:01,201307,CENTRAL AMERICA,DOMINICAN REPUBLIC,GLASGOW,PUERTO PLATA,0,0,0,324,0,324,0,July,2013
20/11/2013 14:01,201307,NORTH AFRICA,EGYPT,GLASGOW,SHARM EL SHEIKH (OPHIRA),5431,0,5431,6182,0,6182,-12.14817211,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-OTHER,FAROE ISLANDS,GLASGOW,VAGAR,166,0,166,0,0,0,0,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,FINLAND,GLASGOW,HELSINKI,0,0,0,685,0,685,0,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,FRANCE,GLASGOW,LYON,500,0,500,577,0,577,-13.34488735,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,FRANCE,GLASGOW,NANTES,0,0,0,579,0,579,0,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,FRANCE,GLASGOW,NICE,0,0,0,3037,3037,0,0,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,FRANCE,GLASGOW,PARIS (CHARLES DE GAULLE),13979,13426,553,11711,11711,0,19.36640765,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,FRANCE,GLASGOW,PARIS (LE BOURGET),0,0,0,40,0,40,0,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,FRANCE,GLASGOW,TARBES-LOURDES INTERNATIONAL,448,0,448,438,0,438,2.283105023,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,GERMANY,GLASGOW,BERLIN (SCHONEFELD),6373,6373,0,9075,9075,0,-29.77410468,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,GERMANY,GLASGOW,DUSSELDORF,4628,4548,80,0,0,0,0,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,GERMANY,GLASGOW,FRANKFURT MAIN,0,0,0,180,0,180,0,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,GREECE,GLASGOW,ATHENS,0,0,0,67,0,67,0,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,GREECE,GLASGOW,CORFU,4183,0,4183,5553,0,5553,-24.67134882,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,GREECE,GLASGOW,HERAKLION,10681,3121,7560,7960,1628,6332,34.18341709,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,GREECE,GLASGOW,KOS,1576,0,1576,1797,0,1797,-12.2982749,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,GREECE,GLASGOW,RHODES,4835,1578,3257,5278,1466,3812,-8.393330807,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,GREECE,GLASGOW,ZAKINTHOS,4217,0,4217,6669,0,6669,-36.7671315,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-OTHER,ICELAND,GLASGOW,KEFLAVIK,4788,4788,0,3785,3785,0,26.4993395,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,IRISH REPUBLIC,GLASGOW,CORK,2235,2235,0,2186,2186,0,2.241537054,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,IRISH REPUBLIC,GLASGOW,DONEGAL,1269,1269,0,1098,1098,0,15.57377049,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,IRISH REPUBLIC,GLASGOW,DUBLIN,12425,12425,0,12901,12901,0,-3.689636462,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,IRISH REPUBLIC,GLASGOW,SHANNON,1041,1041,0,90,0,90,1056.666667,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,ITALY,GLASGOW,MILAN (MALPENSA),0,0,0,99,0,99,0,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,ITALY,GLASGOW,NAPLES,1481,0,1481,1818,0,1818,-18.53685369,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,ITALY,GLASGOW,ROME (FIUMICINO),3643,3643,0,5037,5037,0,-27.67520349,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,ITALY,GLASGOW,VENICE,581,0,581,1605,0,1605,-63.80062305,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,ITALY,GLASGOW,VERONA VILLAFRANCA,3884,0,3884,3546,0,3546,9.531866892,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,MALTA,GLASGOW,MALTA,1327,0,1327,2233,0,2233,-40.57321988,July,2013
20/11/2013 14:01,201307,CENTRAL AMERICA,MEXICO,GLASGOW,CANCUN,7794,0,7794,6528,0,6528,19.39338235,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,NETHERLANDS,GLASGOW,AMSTERDAM,37956,37956,0,32725,32725,0,15.98472116,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,NETHERLANDS,GLASGOW,GRONINGEN,38,0,38,0,0,0,0,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-OTHER,NORWAY,GLASGOW,STAVANGER,100,100,0,348,348,0,-71.26436782,July,2013
20/11/2013 14:01,201307,OIL RIGS,OIL RIGS,GLASGOW,OIL RIGS,11,0,11,0,0,0,0,July,2013
20/11/2013 14:01,201307,EASTERN EUROPE-EU,POLAND,GLASGOW,GDANSK,3032,3032,0,0,0,0,0,July,2013
20/11/2013 14:01,201307,EASTERN EUROPE-EU,POLAND,GLASGOW,WARSAW,2864,2864,0,101,0,101,2735.643564,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,PORTUGAL(EXCLUDING MADEIRA),GLASGOW,FARO,13022,10555,2467,14390,10989,3401,-9.506601807,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,PORTUGAL(MADEIRA),GLASGOW,FUNCHAL,2211,0,2211,2270,0,2270,-2.599118943,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,SPAIN,GLASGOW,ALICANTE,27225,19781,7444,23239,16157,7082,17.15220104,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,SPAIN,GLASGOW,BARCELONA,5208,4450,758,5724,4767,957,-9.014675052,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,SPAIN,GLASGOW,IBIZA,16931,7841,9090,14602,6153,8449,15.94986988,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,SPAIN,GLASGOW,MADRID,691,0,691,877,877,0,-21.20866591,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,SPAIN,GLASGOW,MAHON,5113,1134,3979,6642,0,6642,-23.02017465,July,2013
20/11/2013 14:01,201307,WESTERN EUROPE-EU,SPAIN,GLASGOW,MALAGA,19132,16604,2528,19413,15850,3563,-1.447483645,July,2013
